mesh_point_id,mesh_ix,mesh_iy,x_m,y_m,latitude,longitude,longitude_norm,era5_latitude,era5_longitude_norm,era5_longitude,distance_to_cell_center_km,era5_cell_id
3090,37,36,-160000.0,840000.0,51.55068973469684,-70.82348880068287,-70.82348880068287,50.5,-72.3,-72.3,155.9211963602847,50.5000_-72.3000
3091,38,36,-140000.0,840000.0,51.55619987665606,-70.53322013759559,-70.53322013759559,50.5,-70.8,-70.8,118.91671089013836,50.5000_-70.8000
3092,39,36,-120000.0,840000.0,51.56097589142666,-70.24288453413257,-70.24288453413257,50.5,-70.8,-70.8,124.2408555259473,50.5000_-70.8000
3093,40,36,-100000.0,840000.0,51.565017539797104,-69.95249152862597,-69.95249152862597,50.5,-70.8,-70.8,132.4240430196243,50.5000_-70.8000
3094,41,36,-80000.0,840000.0,51.56832461927668,-69.66205067074166,-69.66205067074166,50.5,-70.8,-70.8,142.9762168603346,50.5000_-70.8000
3095,42,36,-60000.0,840000.0,51.5708969641359,-69.37157151959886,-69.37157151959886,50.5,-70.8,-70.8,155.41559444543498,50.5000_-70.8000
3096,43,36,-40000.0,840000.0,51.572734445439664,-69.08106364188504,-69.08106364188504,50.5,-69.3,-69.3,120.2609602002451,50.5000_-69.3000
3097,44,36,-20000.0,840000.0,51.57383697107305,-68.79053660996713,-68.79053660996713,50.5,-69.3,-69.3,124.60496619226568,50.5000_-69.3000
3098,45,36,0.0,840000.0,51.57420448575973,-68.5,-68.5,50.5,-69.3,-69.3,131.89322360736497,50.5000_-69.3000
3099,46,36,20000.0,840000.0,51.57383697107305,-68.20946339003287,-68.20946339003287,50.5,-69.3,-69.3,141.67206131979395,50.5000_-69.3000
3100,47,36,40000.0,840000.0,51.572734445439664,-67.91893635811496,-67.91893635811496,50.5,-69.3,-69.3,153.46611403914414,50.5000_-69.3000
3101,48,36,60000.0,840000.0,51.5708969641359,-67.62842848040114,-67.62842848040114,50.5,-67.8,-67.8,119.68118513394178,50.5000_-67.8000
3102,49,36,80000.0,840000.0,51.56832461927668,-67.33794932925834,-67.33794932925834,50.5,-67.8,-67.8,123.10710844904507,50.5000_-67.8000
3103,50,36,100000.0,840000.0,51.565017539797104,-67.04750847137404,-67.04750847137404,50.5,-67.8,-67.8,129.5872448931405,50.5000_-67.8000
3104,51,36,120000.0,840000.0,51.56097589142666,-66.75711546586743,-66.75711546586743,50.5,-67.8,-67.8,138.69413842983408,50.5000_-67.8000
3105,52,36,140000.0,840000.0,51.55619987665606,-66.46677986240441,-66.46677986240441,50.5,-67.8,-67.8,149.94994326159912,50.5000_-67.8000
3106,53,36,160000.0,840000.0,51.55068973469684,-66.17651119931713,-66.17651119931713,50.5,-66.3,-66.3,117.1502755856364,50.5000_-66.3000
3107,54,36,180000.0,840000.0,51.54444574143355,-65.88631900172923,-65.88631900172923,50.5,-66.3,-66.3,119.68677894356142,50.5000_-66.3000
3108,55,36,200000.0,840000.0,51.537468209368754,-65.5962127796876,-65.5962127796876,50.5,-66.3,-66.3,125.42478200292665,50.5000_-66.3000
3109,56,36,220000.0,840000.0,51.52975748756069,-65.30620202630138,-65.30620202630138,50.5,-66.3,-66.3,133.953470676038,50.5000_-66.3000
3110,57,36,240000.0,840000.0,51.521313961553794,-65.01629621588951,-65.01629621588951,50.5,-66.3,-66.3,144.7804742505297,50.5000_-66.3000
3111,58,36,260000.0,840000.0,51.51213805330197,-64.72650480213743,-64.72650480213743,50.5,-64.8,-64.8,112.66217370610042,50.5000_-64.8000
3112,59,36,280000.0,840000.0,51.502230221084794,-64.43683721626381,-64.43683721626381,50.5,-64.8,-64.8,114.30337915181146,50.5000_-64.8000
3113,60,36,300000.0,840000.0,51.49159095941646,-64.14730286519837,-64.14730286519837,50.5,-64.8,-64.8,119.34598618627595,50.5000_-64.8000
3114,61,36,320000.0,840000.0,51.48022079894793,-63.85791112977152,-63.85791112977152,50.5,-64.8,-64.8,127.38665496259019,50.5000_-64.8000
3115,62,36,340000.0,840000.0,51.46812030636185,-63.56867136291679,-63.56867136291679,50.5,-64.8,-64.8,137.90190863967206,50.5000_-64.8000
3116,63,36,360000.0,840000.0,51.45529008426056,-63.27959288788668,-63.27959288788668,50.5,-63.3,-63.3,106.23316416525587,50.5000_-63.3000
3117,64,36,380000.0,840000.0,51.44173077104735,-62.99068499648317,-62.99068499648317,50.5,-63.3,-63.3,106.93194775057493,50.5000_-63.3000
3118,65,36,400000.0,840000.0,51.42744304080068,-62.70195694730313,-62.70195694730313,50.5,-63.3,-63.3,111.30630265273483,50.5000_-63.3000
3119,66,36,420000.0,840000.0,51.41242760314187,-62.41341796400022,-62.41341796400022,50.5,-63.3,-63.3,118.95135297847177,50.5000_-63.3000
3120,67,36,440000.0,840000.0,51.396685203095835,-62.12507723356299,-62.12507723356299,50.5,-63.3,-63.3,129.28812344977192,50.5000_-63.3000
3121,68,36,460000.0,840000.0,51.38021662094531,-61.83694390461136,-61.83694390461136,50.5,-63.3,-63.3,141.7288204858023,50.5000_-63.3000
3122,69,36,480000.0,840000.0,51.3630226720787,-61.54902708571079,-61.54902708571079,50.5,-61.8,-61.8,97.56219462452485,50.5000_-61.8000
3123,70,36,500000.0,840000.0,51.345104206831024,-61.26133584370608,-61.26133584370608,50.5,-61.8,-61.8,101.27232354749196,50.5000_-61.8000
3124,71,36,520000.0,840000.0,51.326462110318914,-60.97387920207464,-60.97387920207464,50.5,-61.8,-61.8,108.62526899836463,50.5000_-61.8000
3125,72,36,540000.0,840000.0,51.30709730226897,-60.68666613930071,-60.68666613930071,50.5,-61.8,-61.8,118.94728729156472,50.5000_-61.8000
3126,73,36,560000.0,840000.0,51.28701073684006,-60.39970558727052,-60.39970558727052,50.5,-61.8,-61.8,131.5411915529796,50.5000_-61.8000
3127,74,36,580000.0,840000.0,51.26620340243945,-60.11300642968955,-60.11300642968955,50.5,-60.3,-60.3,86.20198242641897,50.5000_-60.3000
3128,75,36,600000.0,840000.0,51.24467632153278,-59.82657750052246,-59.82657750052246,50.5,-60.3,-60.3,89.21901294160799,50.5000_-60.3000
3129,76,36,620000.0,840000.0,51.22243055044823,-59.54042758245609,-59.54042758245609,50.5,-60.3,-60.3,96.41020577649103,50.5000_-60.3000
3130,77,36,640000.0,840000.0,51.19946717917472,-59.254565405386444,-59.254565405386444,50.5,-60.3,-60.3,106.93662571916195,50.5000_-60.3000
3131,78,36,660000.0,840000.0,51.17578733115437,-58.96899964493011,-58.96899964493011,50.5,-60.3,-60.3,119.92308676201026,50.5000_-60.3000
3132,79,36,680000.0,840000.0,51.15139216306932,-58.68373892096071,-58.68373892096071,50.5,-58.8,-58.8,72.89046251805983,50.5000_-58.8000
3139,7,37,-760000.0,860000.0,51.22556737643324,-79.49804031126489,-79.49804031126489,50.5,-79.8,-79.8,83.41633411397676,50.5000_-79.8000
3140,8,37,-740000.0,860000.0,51.252922263520716,-79.21297995553405,-79.21297995553405,50.5,-79.8,-79.8,93.3032898612771,50.5000_-79.8000
3141,9,37,-720000.0,860000.0,51.27956399080811,-78.92757663135757,-78.92757663135757,50.5,-79.8,-79.8,106.10606495684057,50.5000_-79.8000
3142,10,37,-700000.0,860000.0,51.30549125859449,-78.64183881510431,-78.64183881510431,50.5,-79.8,-79.8,120.9019958597594,50.5000_-79.8000
3143,11,37,-680000.0,860000.0,51.33070279979576,-78.35577504568556,-78.35577504568556,50.5,-79.8,-79.8,137.0471359331562,50.5000_-79.8000
3144,12,37,-660000.0,860000.0,51.35519738018347,-78.06939392317321,-78.06939392317321,50.5,-78.3,-78.3,96.45732005315887,50.5000_-78.3000
3145,13,37,-640000.0,860000.0,51.3789737986186,-77.7827041073899,-77.7827041073899,50.5,-78.3,-78.3,104.24139265717876,50.5000_-78.3000
3146,14,37,-620000.0,860000.0,51.40203088727956,-77.49571431647198,-77.49571431647198,50.5,-78.3,-78.3,115.04043306931187,50.5000_-78.3000
3147,15,37,-600000.0,860000.0,51.42436751188497,-77.20843332540532,-77.20843332540532,50.5,-78.3,-78.3,128.094254176836,50.5000_-78.3000
3148,16,37,-580000.0,860000.0,51.44598257191061,-76.92086996453519,-76.92086996453519,50.5,-78.3,-78.3,142.78585410552176,50.5000_-78.3000
3149,17,37,-560000.0,860000.0,51.46687500080066,-76.63303311805015,-76.63303311805015,50.5,-76.8,-76.8,108.14512353629844,50.5000_-76.8000
3150,18,37,-540000.0,860000.0,51.487043766173116,-76.34493172244088,-76.34493172244088,50.5,-76.8,-76.8,114.28141016124522,50.5000_-76.8000
3151,19,37,-520000.0,860000.0,51.50648787001914,-76.05657476493447,-76.05657476493447,50.5,-76.8,-76.8,123.41352054121478,50.5000_-76.8000
3152,20,37,-500000.0,860000.0,51.52520634889652,-75.76797128190486,-75.76797128190486,50.5,-76.8,-76.8,134.93463508067128,50.5000_-76.8000
3153,21,37,-480000.0,860000.0,51.54319827411681,-75.47913035726005,-75.47913035726005,50.5,-76.8,-76.8,148.28902356689508,50.5000_-76.8000
3154,22,37,-460000.0,860000.0,51.56046275192639,-75.19006112080665,-75.19006112080665,50.5,-75.3,-75.3,118.16856914450901,50.5000_-75.3000
3155,23,37,-440000.0,860000.0,51.57699892368096,-74.90077274659264,-74.90077274659264,50.5,-75.3,-75.3,122.96657086343836,50.5000_-75.3000
3156,24,37,-420000.0,860000.0,51.59280596601392,-74.61127445122905,-74.61127445122905,50.5,-75.3,-75.3,130.70397615094,50.5000_-75.3000
3157,25,37,-400000.0,860000.0,51.6078830909979,-74.32157549219104,-74.32157549219104,50.5,-75.3,-75.3,140.897413351515,50.5000_-75.3000
3158,26,37,-380000.0,860000.0,51.622229546299934,-74.03168516609949,-74.03168516609949,50.5,-75.3,-75.3,153.05700387308056,50.5000_-75.3000
3159,27,37,-360000.0,860000.0,51.635844615329944,-73.74161280698355,-73.74161280698355,50.5,-73.8,-73.8,126.36619734511925,50.5000_-73.8000
3160,28,37,-340000.0,860000.0,51.64872761738233,-73.4513677845252,-73.4513677845252,50.5,-73.8,-73.8,130.03401739943178,50.5000_-73.8000
3161,29,37,-320000.0,860000.0,51.660877907770946,-73.16095950228637,-73.16095950228637,50.5,-73.8,-73.8,136.58353086643316,50.5000_-73.8000
3162,30,37,-300000.0,860000.0,51.67229487795699,-72.87039739591967,-72.87039739591967,50.5,-73.8,-73.8,145.62648305405722,50.5000_-73.8000
3163,31,37,-280000.0,860000.0,51.68297795567007,-72.57969093136336,-72.57969093136336,50.5,-73.8,-73.8,156.7319072519095,50.5000_-73.8000
3164,32,37,-260000.0,860000.0,51.692926605022215,-72.2888496030216,-72.2888496030216,50.5,-72.3,-72.3,132.64985444887557,50.5000_-72.3000
3165,33,37,-240000.0,860000.0,51.70214032661484,-71.99788293193066,-71.99788293193066,50.5,-72.3,-72.3,135.32607090514674,50.5000_-72.3000
3166,34,37,-220000.0,860000.0,51.71061865763847,-71.70680046391205,-71.70680046391205,50.5,-72.3,-72.3,140.8406612992742,50.5000_-72.3000
3167,35,37,-200000.0,860000.0,51.71836117196547,-71.41561176771351,-71.41561176771351,50.5,-72.3,-72.3,148.87857676469443,50.5000_-72.3000
3168,36,37,-180000.0,860000.0,51.72536748023537,-71.12432643313856,-71.12432643313856,50.5,-72.3,-72.3,159.05775147555246,50.5000_-72.3000
3169,37,37,-160000.0,860000.0,51.73163722993299,-70.83295406916582,-70.83295406916582,50.5,-72.3,-72.3,170.9962299294836,50.5000_-72.3000
3170,38,37,-140000.0,860000.0,51.737170105459285,-70.5415043020587,-70.5415043020587,50.5,-70.8,-70.8,138.745109616283,50.5000_-70.8000
3171,39,37,-120000.0,860000.0,51.74196582819475,-70.2499867734665,-70.2499867734665,50.5,-70.8,-70.8,143.33545936925972,50.5000_-70.8000
3172,40,37,-100000.0,860000.0,51.74602415655549,-69.9584111385181,-69.9584111385181,50.5,-70.8,-70.8,150.48485012209707,50.5000_-70.8000
3173,41,37,-80000.0,860000.0,51.74934488604191,-69.66678706390867,-69.66678706390867,50.5,-70.8,-70.8,159.85029655292013,50.5000_-70.8000
3174,42,37,-60000.0,860000.0,51.75192784927986,-69.37512422598081,-69.37512422598081,50.5,-70.8,-70.8,171.0682258580745,50.5000_-70.8000
3175,43,37,-40000.0,860000.0,51.753772916054416,-69.08343230880081,-69.08343230880081,50.5,-69.3,-69.3,140.2299982629543,50.5000_-69.3000
3176,44,37,-20000.0,860000.0,51.754879993336196,-68.79172100223117,-68.79172100223117,50.5,-69.3,-69.3,143.9731885812794,50.5000_-69.3000
3177,45,37,0.0,860000.0,51.755249025299996,-68.5,-68.5,50.5,-69.3,-69.3,150.3259403540162,50.5000_-69.3000
3178,46,37,20000.0,860000.0,51.754879993336196,-68.20827899776883,-68.20827899776883,50.5,-69.3,-69.3,158.97572237505912,50.5000_-69.3000
3179,47,37,40000.0,860000.0,51.753772916054416,-67.91656769119919,-67.91656769119919,50.5,-69.3,-69.3,169.57138329144036,50.5000_-69.3000
3180,48,37,60000.0,860000.0,51.75192784927986,-67.62487577401919,-67.62487577401919,50.5,-67.8,-67.8,139.74354248972065,50.5000_-67.8000
3181,49,37,80000.0,860000.0,51.74934488604191,-67.33321293609133,-67.33321293609133,50.5,-67.8,-67.8,142.68862927114887,50.5000_-67.8000
3182,50,37,100000.0,860000.0,51.74602415655549,-67.0415888614819,-67.0415888614819,50.5,-67.8,-67.8,148.31591070004342,50.5000_-67.8000
3183,51,37,120000.0,860000.0,51.74196582819475,-66.7500132265335,-66.7500132265335,50.5,-67.8,-67.8,156.33600871300465,50.5000_-67.8000
3184,52,37,140000.0,860000.0,51.737170105459285,-66.4584956979413,-66.4584956979413,50.5,-67.8,-67.8,166.40329157545693,50.5000_-67.8000
3185,53,37,160000.0,860000.0,51.73163722993299,-66.16704593083418,-66.16704593083418,50.5,-66.3,-66.3,137.26601917456378,50.5000_-66.3000
3186,54,37,180000.0,860000.0,51.72536748023537,-65.87567356686145,-65.87567356686145,50.5,-66.3,-66.3,139.43671377846056,50.5000_-66.3000
3187,55,37,200000.0,860000.0,51.71836117196547,-65.5843882322865,-65.5843882322865,50.5,-66.3,-66.3,144.39184659745658,50.5000_-66.3000
3188,56,37,220000.0,860000.0,51.71061865763847,-65.29319953608795,-65.29319953608795,50.5,-66.3,-66.3,151.85907233408355,50.5000_-66.3000
3189,57,37,240000.0,860000.0,51.70214032661484,-65.00211706806934,-65.00211706806934,50.5,-66.3,-66.3,161.49026868786456,50.5000_-66.3000
3190,58,37,260000.0,860000.0,51.692926605022215,-64.7111503969784,-64.7111503969784,50.5,-64.8,-64.8,132.79256760267657,50.5000_-64.8000
3192,60,37,300000.0,860000.0,51.67229487795699,-64.12960260408033,-64.12960260408033,50.5,-64.8,-64.8,138.5070220522279,50.5000_-64.8000
3193,61,37,320000.0,860000.0,51.660877907770946,-63.839040497713626,-63.839040497713626,50.5,-64.8,-64.8,145.49225257560184,50.5000_-64.8000
3194,62,37,340000.0,860000.0,51.64872761738233,-63.5486322154748,-63.5486322154748,50.5,-64.8,-64.8,154.78222854060795,50.5000_-64.8000
3195,63,37,360000.0,860000.0,51.635844615329944,-63.258387193016446,-63.258387193016446,50.5,-63.3,-63.3,126.33379298790302,50.5000_-63.3000
3196,64,37,380000.0,860000.0,51.622229546299934,-62.96831483390051,-62.96831483390051,50.5,-63.3,-63.3,126.92066604268544,50.5000_-63.3000
3197,65,37,400000.0,860000.0,51.6078830909979,-62.678424507808955,-62.678424507808955,50.5,-63.3,-63.3,130.62633663920465,50.5000_-63.3000
3198,66,37,420000.0,860000.0,51.59280596601392,-62.388725548770964,-62.388725548770964,50.5,-63.3,-63.3,137.19827262425207,50.5000_-63.3000
3199,67,37,440000.0,860000.0,51.57699892368096,-62.09922725340736,-62.09922725340736,50.5,-63.3,-63.3,146.25053369801327,50.5000_-63.3000
3200,68,37,460000.0,860000.0,51.56046275192639,-61.80993887919337,-61.80993887919337,50.5,-63.3,-63.3,157.35558786027184,50.5000_-63.3000
3201,69,37,480000.0,860000.0,51.54319827411681,-61.52086964273995,-61.52086964273995,50.5,-61.8,-61.8,117.62980664740847,50.5000_-61.8000
3202,70,37,500000.0,860000.0,51.52520634889652,-61.23202871809514,-61.23202871809514,50.5,-61.8,-61.8,120.72321593523584,50.5000_-61.8000
3203,71,37,520000.0,860000.0,51.50648787001914,-60.94342523506555,-60.94342523506555,50.5,-61.8,-61.8,126.95332357259382,50.5000_-61.8000
3204,72,37,540000.0,860000.0,51.487043766173116,-60.655068277559124,-60.655068277559124,50.5,-61.8,-61.8,135.88931574216966,50.5000_-61.8000
3205,73,37,560000.0,860000.0,51.46687500080066,-60.36696688194985,-60.36696688194985,50.5,-61.8,-61.8,147.03861082082042,50.5000_-61.8000
3206,74,37,580000.0,860000.0,51.44598257191061,-60.079130035464814,-60.079130035464814,50.5,-60.3,-60.3,106.31921526102249,50.5000_-60.3000
3207,75,37,600000.0,860000.0,51.42436751188497,-59.79156667459469,-59.79156667459469,50.5,-60.3,-60.3,108.77747061658731,50.5000_-60.3000
3208,76,37,620000.0,860000.0,51.40203088727956,-59.504285683528025,-59.504285683528025,50.5,-60.3,-60.3,114.74760327669851,50.5000_-60.3000
3209,77,37,640000.0,860000.0,51.3789737986186,-59.217295892610096,-59.217295892610096,50.5,-60.3,-60.3,123.7221645043986,50.5000_-60.3000
3210,78,37,660000.0,860000.0,51.35519738018347,-58.93060607682679,-58.93060607682679,50.5,-60.3,-60.3,135.10365144406626,50.5000_-60.3000
3211,79,37,680000.0,860000.0,51.33070279979576,-58.64422495431444,-58.64422495431444,50.5,-58.8,-58.8,93.01331427350787,50.5000_-58.8000
3212,80,37,700000.0,860000.0,51.30549125859449,-58.35816118489569,-58.35816118489569,50.5,-58.8,-58.8,94.77379470211663,50.5000_-58.8000
3218,8,38,-740000.0,880000.0,51.43191448143303,-79.25617519071582,-79.25617519071582,50.5,-79.8,-79.8,110.39996295944232,50.5000_-79.8000
3220,10,38,-700000.0,880000.0,51.484697603472725,-78.6827953897392,-78.6827953897392,50.5,-79.8,-79.8,134.5431113058094,50.5000_-79.8000
3221,11,38,-680000.0,880000.0,51.510011964149086,-78.39560637538463,-78.39560637538463,50.5,-79.8,-79.8,149.2230353524636,50.5000_-79.8000
3222,12,38,-660000.0,880000.0,51.53460651872234,-78.10809619426713,-78.10809619426713,50.5,-78.3,-78.3,115.82357853108392,50.5000_-78.3000
3223,13,38,-640000.0,880000.0,51.55848005445904,-77.82027360477656,-77.82027360477656,50.5,-78.3,-78.3,122.38507349272275,50.5000_-78.3000
3224,14,38,-620000.0,880000.0,51.581631392243175,-77.532147424776,-77.532147424776,50.5,-78.3,-78.3,131.70781855609857,50.5000_-78.3000
3225,15,38,-600000.0,880000.0,51.604059386802895,-77.24372653011113,-77.24372653011113,50.5,-78.3,-78.3,143.25380565846427,50.5000_-78.3000
3226,16,38,-580000.0,880000.0,51.62576292693133,-76.95501985309255,-76.95501985309255,50.5,-78.3,-78.3,156.5319031677288,50.5000_-78.3000
3227,17,38,-560000.0,880000.0,51.64674093570167,-76.6660363809518,-76.6660363809518,50.5,-76.8,-76.8,127.85492915445491,50.5000_-76.8000
3228,18,38,-540000.0,880000.0,51.6669923706762,-76.37678515427139,-76.37678515427139,50.5,-76.8,-76.8,133.0879169223599,50.5000_-76.8000
3229,19,38,-520000.0,880000.0,51.68651622410934,-76.08727526538972,-76.08727526538972,50.5,-76.8,-76.8,141.00973053654204,50.5000_-76.8000
3230,20,38,-500000.0,880000.0,51.70531152314454,-75.7975158567814,-75.7975158567814,50.5,-76.8,-76.8,151.19838570069618,50.5000_-76.8000
3231,21,38,-480000.0,880000.0,51.72337733000489,-75.50751611941364,-75.50751611941364,50.5,-76.8,-76.8,163.23000084550947,50.5000_-76.8000
3232,22,38,-460000.0,880000.0,51.740712742177294,-75.21728529107962,-75.21728529107962,50.5,-75.3,-75.3,138.08186482641568,50.5000_-75.3000
3233,23,38,-440000.0,880000.0,51.75731689259042,-74.92683265470909,-74.92683265470909,50.5,-75.3,-75.3,142.21143285049186,50.5000_-75.3000
3234,24,38,-420000.0,880000.0,51.77318894978585,-74.63616753665751,-74.63616753665751,50.5,-75.3,-75.3,148.95442799639034,50.5000_-75.3000
3235,25,38,-400000.0,880000.0,51.78832811808279,-74.34529930497399,-74.34529930497399,50.5,-75.3,-75.3,157.97659646011763,50.5000_-75.3000
3236,26,38,-380000.0,880000.0,51.802733637736054,-74.05423736764914,-74.05423736764914,50.5,-75.3,-75.3,168.91315676228328,50.5000_-75.3000
3237,27,38,-360000.0,880000.0,51.81640478508714,-73.76299117084334,-73.76299117084334,50.5,-73.8,-73.8,146.40048191122816,50.5000_-73.8000
3238,28,38,-340000.0,880000.0,51.829340872708556,-73.47157019709657,-73.47157019709657,50.5,-73.8,-73.8,149.57921013115,50.5000_-73.8000
3239,29,38,-320000.0,880000.0,51.84154124954124,-73.1799839635202,-73.1799839635202,50.5,-73.8,-73.8,155.30813875380994,50.5000_-73.8000
3240,30,38,-300000.0,880000.0,51.853005301024766,-72.88824201997201,-72.88824201997201,50.5,-73.8,-73.8,163.31915027918745,50.5000_-73.8000
3241,31,38,-280000.0,880000.0,51.863732449220755,-72.59635394721504,-72.59635394721504,50.5,-73.8,-73.8,173.2960762009695,50.5000_-73.8000
3242,32,38,-260000.0,880000.0,51.87372215292887,-72.30432935506103,-72.30432935506103,50.5,-73.8,-73.8,184.92101530099848,50.5000_-73.8000
3243,33,38,-240000.0,880000.0,51.882973907795844,-72.01217788049983,-72.01217788049983,50.5,-72.3,-72.3,155.08210784117279,50.5000_-72.3000
3244,34,38,-220000.0,880000.0,51.89148724641704,-71.71990918581501,-71.71990918581501,50.5,-72.3,-72.3,159.91796168000036,50.5000_-72.3000
3245,35,38,-200000.0,880000.0,51.89926173843086,-71.4275329566871,-71.4275329566871,50.5,-72.3,-72.3,167.04159092759994,50.5000_-72.3000
3246,36,38,-180000.0,880000.0,51.906296990605696,-71.13505890028519,-71.13505890028519,50.5,-72.3,-72.3,176.17571383507354,50.5000_-72.3000
3247,37,38,-160000.0,880000.0,51.91259264691952,-70.84249674334772,-70.84249674334772,50.5,-72.3,-72.3,187.02600591266835,50.5000_-72.3000
3248,38,38,-140000.0,880000.0,51.918148388632005,-70.54985623025361,-70.54985623025361,50.5,-70.8,-70.8,158.65070845593544,50.5000_-70.8000
3249,39,38,-120000.0,880000.0,51.92296393434913,-70.25714712108453,-70.25714712108453,50.5,-70.8,-70.8,162.68106754553074,50.5000_-70.8000
3250,40,38,-100000.0,880000.0,51.927039040080295,-69.9643791896793,-69.9643791896793,50.5,-70.8,-70.8,169.01494517262017,50.5000_-70.8000
3251,41,38,-80000.0,880000.0,51.930373499287946,-69.67156222168151,-69.67156222168151,50.5,-70.8,-70.8,177.40579519404093,50.5000_-70.8000
3252,42,38,-60000.0,880000.0,51.932967142929435,-69.37870601258099,-69.37870601258099,50.5,-70.8,-70.8,187.57778500475933,50.5000_-70.8000
3253,43,38,-40000.0,880000.0,51.93481983949152,-69.0858203657506,-69.0858203657506,50.5,-69.3,-69.3,160.2405686728986,50.5000_-69.3000
3254,44,38,-20000.0,880000.0,51.93593149501698,-68.79291509047894,-68.79291509047894,50.5,-69.3,-69.3,163.52671726790967,50.5000_-69.3000
3255,45,38,0.0,880000.0,51.93630205312389,-68.5,-68.5,50.5,-69.3,-69.3,169.1471822633165,50.5000_-69.3000
3256,46,38,20000.0,880000.0,51.93593149501698,-68.20708490952106,-68.20708490952106,50.5,-69.3,-69.3,176.87958013061458,50.5000_-69.3000
3257,47,38,40000.0,880000.0,51.93481983949152,-67.9141796342494,-67.9141796342494,50.5,-69.3,-69.3,186.46135339857733,50.5000_-69.3000
3258,48,38,60000.0,880000.0,51.932967142929435,-67.62129398741901,-67.62129398741901,50.5,-67.8,-67.8,159.82416701931658,50.5000_-67.8000
3259,49,38,80000.0,880000.0,51.930373499287946,-67.32843777831849,-67.32843777831849,50.5,-67.8,-67.8,162.40554103628182,50.5000_-67.8000
3260,50,38,100000.0,880000.0,51.927039040080295,-67.0356208103207,-67.0356208103207,50.5,-67.8,-67.8,167.3713975186707,50.5000_-67.8000
3261,51,38,120000.0,880000.0,51.92296393434913,-66.74285287891547,-66.74285287891547,50.5,-67.8,-67.8,174.51829749201127,50.5000_-67.8000
3262,52,38,140000.0,880000.0,51.918148388632005,-66.45014376974639,-66.45014376974639,50.5,-67.8,-67.8,183.59169452668277,50.5000_-67.8000
3263,53,38,160000.0,880000.0,51.91259264691952,-66.15750325665228,-66.15750325665228,50.5,-66.3,-66.3,157.38665145217803,50.5000_-66.3000
3264,54,38,180000.0,880000.0,51.906296990605696,-65.86494109971481,-65.86494109971481,50.5,-66.3,-66.3,159.28305294757533,50.5000_-66.3000
3265,55,38,200000.0,880000.0,51.89926173843086,-65.5724670433129,-65.5724670433129,50.5,-66.3,-66.3,163.63816214877824,50.5000_-66.3000
3270,60,38,300000.0,880000.0,51.853005301024766,-64.11175798002799,-64.11175798002799,50.5,-64.8,-64.8,157.91047942267946,50.5000_-64.8000
3271,61,38,320000.0,880000.0,51.84154124954124,-63.820016036479814,-63.820016036479814,50.5,-64.8,-64.8,164.07136537238847,50.5000_-64.8000
3272,62,38,340000.0,880000.0,51.829340872708556,-63.528429802903446,-63.528429802903446,50.5,-64.8,-64.8,172.3627131061253,50.5000_-64.8000
3273,63,38,360000.0,880000.0,51.81640478508714,-63.23700882915665,-63.23700882915665,50.5,-63.3,-63.3,146.44362179440046,50.5000_-63.3000
3274,64,38,380000.0,880000.0,51.802733637736054,-62.94576263235086,-62.94576263235086,50.5,-63.3,-63.3,146.94908570012652,50.5000_-63.3000
3275,65,38,400000.0,880000.0,51.78832811808279,-62.65470069502601,-62.65470069502601,50.5,-63.3,-63.3,150.16039814237675,50.5000_-63.3000
3276,66,38,420000.0,880000.0,51.77318894978585,-62.363832463342504,-62.363832463342504,50.5,-63.3,-63.3,155.9104081927009,50.5000_-63.3000
3277,67,38,440000.0,880000.0,51.75731689259042,-62.07316734529091,-62.07316734529091,50.5,-63.3,-63.3,163.93215141087717,50.5000_-63.3000
3278,68,38,460000.0,880000.0,51.740712742177294,-61.78271470892038,-61.78271470892038,50.5,-61.8,-61.8,137.96642666556346,50.5000_-61.8000
3279,69,38,480000.0,880000.0,51.72337733000489,-61.49248388058635,-61.49248388058635,50.5,-61.8,-61.8,137.71663223879114,50.5000_-61.8000
3280,70,38,500000.0,880000.0,51.70531152314454,-61.20248414321861,-61.20248414321861,50.5,-61.8,-61.8,140.3667017386389,50.5000_-61.8000
3281,71,38,520000.0,880000.0,51.68651622410934,-60.91272473461028,-60.91272473461028,50.5,-61.8,-61.8,145.7584931094863,50.5000_-61.8000
3282,72,38,540000.0,880000.0,51.6669923706762,-60.623214845728626,-60.623214845728626,50.5,-61.8,-61.8,153.60349808681016,50.5000_-61.8000
3283,73,38,560000.0,880000.0,51.64674093570167,-60.333963619048205,-60.333963619048205,50.5,-61.8,-61.8,163.54901534620302,50.5000_-61.8000
3284,74,38,580000.0,880000.0,51.62576292693133,-60.04498014690745,-60.04498014690745,50.5,-60.3,-60.3,126.44129915792982,50.5000_-60.3000
3285,75,38,600000.0,880000.0,51.604059386802895,-59.75627346988887,-59.75627346988887,50.5,-60.3,-60.3,128.51331418108504,50.5000_-60.3000
3286,76,38,620000.0,880000.0,51.581631392243175,-59.467852575223986,-59.467852575223986,50.5,-60.3,-60.3,133.60282616303198,50.5000_-60.3000
3287,77,38,640000.0,880000.0,51.55848005445904,-59.17972639522344,-59.17972639522344,50.5,-60.3,-60.3,141.38426036544658,50.5000_-60.3000
3288,78,38,660000.0,880000.0,51.53460651872234,-58.89190380573288,-58.89190380573288,50.5,-60.3,-60.3,151.4431560062852,50.5000_-60.3000
